Date,State,Confirmed,Recovered,Deceased
2020-10-18,Kerala,341860,245399,1162
2020-10-18,Ladakh,5598,4615,66
2020-10-18,Madhya Pradesh,160223,144134,2774
2020-10-18,Maharashtra,1595388,1369810,42116
2020-10-18,Manipur,15465,11741,116
2020-10-18,Meghalaya,8521,6282,75
2020-10-18,Mizoram,2279,2148,0
2020-10-18,Nagaland,7820,6142,21
2020-10-18,Odisha,268540,246837,1188
2020-10-18,Puducherry,33143,28290,574
2020-10-18,Punjab,127641,117883,4012
2020-10-18,Rajasthan,173127,150233,1748
2020-10-18,Sikkim,3598,3184,60
2020-10-18,Tamil Nadu,686979,637209,10643
2020-10-18,Telangana,222122,198799,1271
2020-10-18,Tripura,29468,26199,326
2020-10-18,Uttar Pradesh,455169,415592,6658
2020-10-18,Uttarakhand,58028,50982,927
2020-10-18,West Bengal,321036,280993,6053
2020-10-19,Andaman and Nicobar Islands,4126,3892,56
2020-10-19,Andhra Pradesh,783158,741637,6453
2020-10-19,Arunachal Pradesh,13649,10780,30
2020-10-19,Assam,201407,173218,875
2020-10-19,Bihar,205155,193789,1003
2020-10-19,Chandigarh,13686,12617,208
2020-10-19,Chhattisgarh,162797,135259,1534
2020-10-19,Dadra and Nagar Haveli and Daman and Diu,3190,3115,2
2020-10-19,Delhi,333464,304569,6040
2020-10-19,Goa,40746,36914,549
2020-10-19,Gujarat,160729,142899,3646
2020-10-19,Haryana,151240,139511,1648
2020-10-19,Himachal Pradesh,19144,16238,267
2020-10-19,Jammu and Kashmir,88372,78667,1388
2020-10-19,Jharkhand,96862,89780,842
2020-10-19,Karnataka,770604,653796,10539
2020-10-19,Kerala,346882,252868,1183
2020-10-19,Ladakh,5647,4701,66
2020-10-19,Madhya Pradesh,161238,145421,2787
2020-10-19,Maharashtra,1601372,1384879,42241
2020-10-19,Manipur,15780,11913,117
2020-10-19,Meghalaya,8549,6392,75
2020-10-19,Mizoram,2279,2151,0
2020-10-19,Nagaland,7957,6208,21
2020-10-19,Odisha,270522,249575,1205
2020-10-19,Puducherry,33249,28520,575
2020-10-19,Punjab,128114,118767,4029
2020-10-19,Rajasthan,175087,152427,1760
2020-10-19,Sikkim,3602,3195,62
2020-10-19,Tamil Nadu,690515,641724,10695
2020-10-19,Telangana,223070,200695,1275
2020-10-19,Tripura,29553,26527,328
2020-10-19,Uttar Pradesh,456888,418685,6685
2020-10-19,Uttarakhand,58364,51486,933
2020-10-19,West Bengal,325028,284265,6116
2020-10-20,Andaman and Nicobar Islands,4141,3902,56
2020-10-20,Andhra Pradesh,786661,746781,6481
2020-10-20,Arunachal Pradesh,13784,11035,31
2020-10-20,Assam,202073,174419,884
2020-10-20,Bihar,206992,194889,1011
2020-10-20,Chandigarh,13743,12724,209
2020-10-20,Chhattisgarh,165304,137986,1584
2020-10-20,Dadra and Nagar Haveli and Daman and Diu,3199,3128,2
2020-10-20,Delhi,337043,306755,6081
2020-10-20,Goa,41031,37275,555
2020-10-20,Gujarat,161855,144027,3654
2020-10-20,Haryana,152180,140436,1660
2020-10-20,Himachal Pradesh,19366,16454,269
2020-10-20,Jammu and Kashmir,88961,79437,1397
2020-10-20,Jharkhand,97434,90385,849
2020-10-20,Karnataka,776901,662296,10605
2020-10-20,Kerala,353473,260243,1207
2020-10-20,Ladakh,5695,4787,67
2020-10-20,Madhya Pradesh,162213,146860,2812
2020-10-20,Maharashtra,1609523,1392308,42454
2020-10-20,Manipur,16064,12059,121
2020-10-20,Meghalaya,8606,6497,76
2020-10-20,Mizoram,2306,2163,0
2020-10-20,Nagaland,8024,6268,21
2020-10-20,Odisha,272426,252197,1221
2020-10-20,Puducherry,33454,28774,577
2020-10-20,Punjab,128601,119658,4037
2020-10-20,Rajasthan,176795,154799,1735
2020-10-20,Sikkim,3644,3245,63
2020-10-20,Tamil Nadu,693609,646127,10742
2020-10-20,Telangana,224556,202586,1282
2020-10-20,Tripura,29688,26725,328
2020-10-20,Uttar Pradesh,459177,422024,6714
2020-10-20,Uttarakhand,58605,51862,946
2020-10-20,West Bengal,329057,287647,6177
2020-10-21,Andaman and Nicobar Islands,4168,3913,56
2020-10-21,Andhra Pradesh,790407,751520,6508
2020-10-21,Arunachal Pradesh,13918,11199,31
2020-10-21,Assam,202774,176083,889
2020-10-21,Bihar,208269,196208,1019
2020-10-21,Chandigarh,13797,12842,209
2020-10-21,Chhattisgarh,167664,140216,1628
2020-10-21,Dadra and Nagar Haveli and Daman and Diu,3212,3136,2
2020-10-21,Delhi,340729,310199,6128
2020-10-21,Goa,41339,37683,557
2020-10-21,Gujarat,162992,145207,3663
2020-10-21,Haryana,153373,141506,1674
2020-10-21,Himachal Pradesh,19630,16673,274
2020-10-21,Jammu and Kashmir,89585,80092,1402
2020-10-21,Jharkhand,98081,91004,851
2020-10-21,Karnataka,782773,671585,10693
2020-10-21,Kerala,361842,267082,1233
2020-10-21,Ladakh,5781,4865,68
2020-10-21,Madhya Pradesh,163331,148082,2829
2020-10-21,Maharashtra,1617665,1415679,42634
2020-10-21,Manipur,16278,12197,124
2020-10-21,Meghalaya,8634,6674,77
2020-10-21,Mizoram,2336,2174,0
2020-10-21,Nagaland,8143,6361,21
2020-10-21,Odisha,274357,254913,1234
2020-10-21,Puducherry,33624,29016,580
2020-10-21,Punjab,129099,120220,4060
2020-10-21,Rajasthan,178605,157664,1749
2020-10-21,Sikkim,3678,3280,63
2020-10-21,Tamil Nadu,696695,650428,10781
2020-10-21,Telangana,226135,204397,1287
2020-10-21,Tripura,29800,26990,329
2020-10-21,Uttar Pradesh,461498,425356,6755
2020-10-21,Uttarakhand,59110,52632,960
2020-10-21,West Bengal,333126,291243,6241
2020-10-22,Andaman and Nicobar Islands,4184,3937,57
2020-10-22,Andhra Pradesh,794027,755243,6524
2020-10-22,Arunachal Pradesh,14083,11407,32
2020-10-22,Assam,203282,177667,896
2020-10-22,Bihar,209327,197193,1026
2020-10-22,Chandigarh,13848,12924,212
2020-10-22,Chhattisgarh,170155,143212,1680
2020-10-22,Dadra and Nagar Haveli and Daman and Diu,3218,3137,2
2020-10-22,Delhi,344611,312926,6163
2020-10-22,Goa,41586,38031,564
2020-10-22,Gujarat,164128,146408,3670
2020-10-22,Haryana,154501,142798,1688
2020-10-22,Himachal Pradesh,19853,16911,279
2020-10-22,Jammu and Kashmir,90169,80802,1412
2020-10-22,Jharkhand,98630,91629,859
2020-10-22,Karnataka,788551,684802,10767
2020-10-22,Kerala,369324,274675,1256
2020-10-22,Ladakh,5812,4902,68
2020-10-22,Madhya Pradesh,164376,149353,2843
2020-10-22,Maharashtra,1625204,1431856,42832
2020-10-22,Manipur,16623,12393,127
2020-10-22,Meghalaya,8733,6981,78
2020-10-22,Mizoram,2367,2175,0
2020-10-22,Nagaland,8300,6400,21
2020-10-22,Odisha,276270,257041,1249
2020-10-22,Puducherry,33834,29211,582
2020-10-22,Punjab,129704,121155,4072
2020-10-22,Rajasthan,180427,160318,1761
2020-10-22,Sikkim,3728,3328,63
2020-10-22,Tamil Nadu,699772,654742,10826
2020-10-22,Telangana,227591,206114,1292
2020-10-22,Tripura,29925,27229,331
2020-10-22,Uttar Pradesh,463881,427937,6790
2020-10-22,Uttarakhand,59512,53200,968
2020-10-22,West Bengal,337283,294851,6305
2020-10-23,Andaman and Nicobar Islands,4207,3945,58
2020-10-23,Andhra Pradesh,797792,759524,6544
2020-10-23,Arunachal Pradesh,14151,11613,33
2020-10-23,Assam,203709,179851,900
2020-10-23,Bihar,210420,198437,1034
2020-10-23,Chandigarh,13920,13009,214
2020-10-23,Chhattisgarh,172605,146222,1738
2020-10-23,Dadra and Nagar Haveli and Daman and Diu,3224,3140,2
2020-10-23,Delhi,348697,316222,6189
2020-10-23,Goa,41813,38421,568
2020-10-23,Gujarat,165240,147672,3676
2020-10-23,Haryana,155771,143978,1705
2020-10-23,Himachal Pradesh,20049,17113,280
2020-10-23,Jammu and Kashmir,90755,81486,1424
2020-10-23,Jharkhand,99065,92128,862
2020-10-23,Karnataka,793907,693551,10818
2020-10-23,Kerala,377835,280793,1282
2020-10-23,Ladakh,5840,4984,68
2020-10-23,Madhya Pradesh,165329,150678,2856
2020-10-23,Maharashtra,1632551,1445103,43016
2020-10-23,Manipur,16779,12562,132
2020-10-23,Meghalaya,8814,7092,79
2020-10-23,Mizoram,2385,2184,0
2020-10-23,Nagaland,8440,6501,21
2020-10-23,Odisha,278063,259418,1267
2020-10-23,Puducherry,33988,29427,584
2020-10-23,Punjab,130168,121735,4095
2020-10-23,Rajasthan,182242,162685,1775
2020-10-23,Sikkim,3771,3383,63
2020-10-23,Tamil Nadu,702829,659004,10859
2020-10-23,Telangana,229012,207335,1298
2020-10-23,Tripura,30070,27479,336
2020-10-23,Uttar Pradesh,466083,430962,6830
2020-10-23,Uttarakhand,59800,53718,979
2020-10-23,West Bengal,341426,298527,6365
2020-10-24,Andaman and Nicobar Islands,4225,3968,58
2020-10-24,Andhra Pradesh,801134,763096,6566
2020-10-24,Arunachal Pradesh,14217,11781,33
2020-10-24,Assam,203967,182799,902
2020-10-24,Bihar,211474,199521,1042
2020-10-24,Chandigarh,13977,13087,216
2020-10-24,Chhattisgarh,174616,148899,1793
2020-10-24,Dadra and Nagar Haveli and Daman and Diu,3228,3144,2
2020-10-24,Delhi,352813,319836,6225
2020-10-24,Goa,42031,38769,570
2020-10-24,Gujarat,166261,148685,3682
2020-10-24,Haryana,157070,145196,1720
2020-10-24,Himachal Pradesh,20222,17296,285
2020-10-24,Jammu and Kashmir,91332,82219,1430
2020-10-24,Jharkhand,99448,92598,864
2020-10-24,Karnataka,798378,700704,10870
2020-10-24,Kerala,386088,287261,1307
2020-10-24,Ladakh,5913,5052,71
2020-10-24,Madhya Pradesh,166333,151946,2876
2020-10-24,Maharashtra,1638968,1455107,43153
2020-10-24,Manipur,17024,12719,138
2020-10-24,Meghalaya,8897,7228,80
2020-10-24,Mizoram,2415,2194,0
2020-10-24,Nagaland,8519,6598,24
2020-10-24,Odisha,279758,262031,1282
2020-10-24,Puducherry,34114,29614,586
2020-10-24,Punjab,130651,122256,4107
2020-10-24,Rajasthan,184094,165200,1787
2020-10-24,Sikkim,3820,3408,63
2020-10-24,Tamil Nadu,705715,663028,10894
2020-10-24,Telangana,230285,209043,1303
2020-10-24,Tripura,30135,27717,337
2020-10-24,Uttar Pradesh,468261,433703,6854
2020-10-24,Uttarakhand,60159,54169,984
2020-10-24,West Bengal,345574,302280,6424
2020-10-25,Andaman and Nicobar Islands,4245,3983,58
2020-10-25,Andhra Pradesh,804131,766681,6587
2020-10-25,Arunachal Pradesh,14250,11951,33
2020-10-25,Assam,204171,185760,906
2020-10-25,Bihar,212223,200920,1049
2020-10-25,Chandigarh,14038,13167,218
2020-10-25,Chhattisgarh,175984,150398,1818
2020-10-25,Dadra and Nagar Haveli and Daman and Diu,3231,3146,2
2020-10-25,Delhi,356949,323662,6258
2020-10-25,Goa,42242,39090,576
2020-10-25,Gujarat,167180,149648,3689
2020-10-25,Haryana,158310,146282,1727
2020-10-25,Himachal Pradesh,20379,17568,286
2020-10-25,Jammu and Kashmir,91864,82858,1438
2020-10-25,Jharkhand,99706,92976,866
2020-10-25,Karnataka,802817,710810,10902
2020-10-25,Kerala,392931,294910,1333
2020-10-25,Ladakh,5933,5126,71
2020-10-25,Madhya Pradesh,167284,153127,2886
2020-10-25,Maharashtra,1645027,1460755,43265
2020-10-25,Manipur,17162,12857,139
2020-10-25,Meghalaya,9033,7332,81
2020-10-25,Mizoram,2473,2194,0
2020-10-25,Nagaland,8630,6653,25
2020-10-25,Odisha,281391,264102,1298
2020-10-25,Puducherry,34195,29801,588
2020-10-25,Punjab,131066,122721,4117
2020-10-25,Rajasthan,185915,167440,1800
2020-10-25,Sikkim,3836,3443,64
2020-10-25,Tamil Nadu,708584,667047,10925
2020-10-25,Telangana,231263,210489,1307
2020-10-25,Tripura,30221,27863,340
2020-10-25,Uttar Pradesh,470293,436071,6882
2020-10-25,Uttarakhand,60380,54488,993
2020-10-25,West Bengal,349701,306137,6484
2020-10-26,Andaman and Nicobar Islands,4253,3997,58
2020-10-26,Andhra Pradesh,806032,770653,6606
2020-10-26,Arunachal Pradesh,14397,12182,35
2020-10-26,Assam,204386,188592,908
2020-10-26,Bihar,212736,202007,1058
2020-10-26,Chandigarh,14085,13230,222
2020-10-26,Chhattisgarh,177633,153654,1861
2020-10-26,Dadra and Nagar Haveli and Daman and Diu,3231,3147,2
2020-10-26,Delhi,359781,327398,6312
2020-10-26,Goa,42532,39433,582
2020-10-26,Gujarat,168088,150750,3693
2020-10-26,Haryana,159463,147566,1737
2020-10-26,Himachal Pradesh,20595,17760,288
2020-10-26,Jammu and Kashmir,92228,83485,1444
2020-10-26,Jharkhand,99926,93368,872
2020-10-26,Karnataka,805947,719525,10944
2020-10-26,Kerala,397218,302017,1353
2020-10-26,Ladakh,5978,5216,71
2020-10-26,Madhya Pradesh,168004,154222,2891
2020-10-26,Maharashtra,1648672,1470660,43349
2020-10-26,Manipur,17426,13057,144
2020-10-26,Meghalaya,9081,7471,81
2020-10-26,Mizoram,2519,2209,0
2020-10-26,Nagaland,8704,6720,33
2020-10-26,Odisha,282871,266105,1312
2020-10-26,Puducherry,34338,29990,588
2020-10-26,Punjab,131402,123047,4125
2020-10-26,Rajasthan,187720,169666,1814
2020-10-26,Sikkim,3841,3448,65
2020-10-26,Tamil Nadu,711292,671061,10957
2020-10-26,Telangana,231845,211921,1311
2020-10-26,Tripura,30257,28046,340
2020-10-26,Uttar Pradesh,472091,438512,6902
2020-10-26,Uttarakhand,60748,55188,1001
2020-10-26,West Bengal,353822,310026,6543
2020-10-27,Andaman and Nicobar Islands,4274,4019,58
2020-10-27,Andhra Pradesh,808933,775005,6625
2020-10-27,Arunachal Pradesh,14478,12297,36
2020-10-27,Assam,204789,191035,914
2020-10-27,Bihar,213414,203244,1065
2020-10-27,Chandigarh,14152,13279,223
2020-10-27,Chhattisgarh,179679,156080,1881
2020-10-27,Dadra and Nagar Haveli and Daman and Diu,3234,3152,2
2020-10-27,Delhi,364634,330120,6356
2020-10-27,Goa,42747,39778,585
2020-10-27,Gujarat,169080,151988,3698
2020-10-27,Haryana,160711,148503,1750
2020-10-27,Himachal Pradesh,20826,17974,293
2020-10-27,Jammu and Kashmir,92680,84236,1451
2020-10-27,Jharkhand,100244,93874,876
2020-10-27,Karnataka,809638,727265,10988
2020-10-27,Kerala,402675,309032,1377
2020-10-27,Ladakh,6024,5262,73
2020-10-27,Madhya Pradesh,168518,155232,2899
2020-10-27,Maharashtra,1654035,1478496,43464
2020-10-27,Manipur,17606,13208,150
2020-10-27,Meghalaya,9151,7643,82
2020-10-27,Mizoram,2553,2224,0
2020-10-27,Nagaland,8776,6755,33
2020-10-27,Odisha,284118,268115,1325
2020-10-27,Puducherry,34484,30153,588
2020-10-27,Punjab,131748,123510,4138
2020-10-27,Rajasthan,189516,171732,1828
2020-10-27,Sikkim,3864,3452,67
2020-10-27,Tamil Nadu,713814,675090,10984
2020-10-27,Telangana,232682,213475,1315
2020-10-27,Tripura,30293,28130,341
2020-10-27,Uttar Pradesh,474077,440847,6940
2020-10-27,Uttarakhand,60961,55610,1007
2020-10-27,West Bengal,357779,313943,6601
2020-10-28,Andaman and Nicobar Islands,4289,4039,58
2020-10-28,Andhra Pradesh,811882,778614,6643
2020-10-28,Arunachal Pradesh,14586,12480,36
2020-10-28,Assam,205237,192522,917
2020-10-28,Bihar,214194,204317,1069
2020-10-28,Chandigarh,14212,13359,224
2020-10-28,Chhattisgarh,181608,157480,1936
2020-10-28,Dadra and Nagar Haveli and Daman and Diu,3240,3155,2
2020-10-28,Delhi,370307,334248,6396
2020-10-28,Goa,42968,39974,592
2020-10-28,Gujarat,170060,153095,3704
2020-10-28,Haryana,162229,149451,1758
2020-10-28,Himachal Pradesh,21158,18179,295
2020-10-28,Jammu and Kashmir,93216,84782,1455
2020-10-28,Jharkhand,100589,94326,880
2020-10-28,Karnataka,812784,733525,11043
2020-10-28,Kerala,411465,316692,1404
2020-10-28,Ladakh,6085,5369,74
2020-10-28,Madhya Pradesh,169306,156264,2914
2020-10-28,Maharashtra,1660773,1486926,43555
2020-10-28,Manipur,17811,13420,156
2020-10-28,Meghalaya,9241,7777,85
2020-10-28,Mizoram,2633,2238,1
2020-10-28,Nagaland,8837,6869,34
2020-10-28,Odisha,285658,270130,1337
2020-10-28,Puducherry,34585,30307,590
2020-10-28,Punjab,132274,123866,4158
2020-10-28,Rajasthan,191301,173748,1838
2020-10-28,Sikkim,3876,3463,67
2020-10-28,Tamil Nadu,716330,678949,11019
2020-10-28,Telangana,234163,214926,1319
2020-10-28,Tripura,30453,28332,341
2020-10-28,Uttar Pradesh,476057,443589,6958
2020-10-28,Uttarakhand,61265,56073,1009
2020-10-28,West Bengal,361703,317868,6661
2020-10-29,Andaman and Nicobar Islands,4305,4054,59
2020-10-29,Andhra Pradesh,814787,781857,6659
2020-10-29,Arunachal Pradesh,14674,12623,37
2020-10-29,Assam,205635,193579,923
2020-10-29,Bihar,214977,205385,1076
2020-10-29,Chandigarh,14292,13402,225
2020-10-29,Chhattisgarh,183613,159268,1989
2020-10-29,Dadra and Nagar Haveli and Daman and Diu,3246,3163,2
2020-10-29,Delhi,376046,338386,6423
2020-10-29,Goa,43201,40168,597
2020-10-29,Gujarat,171047,154178,3708
2020-10-29,Haryana,163823,150660,1766
2020-10-29,Himachal Pradesh,21485,18378,301
2020-10-29,Jammu and Kashmir,93767,85370,1466
2020-10-29,Jharkhand,100984,94787,883
2020-10-29,Karnataka,816809,741186,11088
2020-10-29,Kerala,418485,325166,1430
2020-10-29,Ladakh,6139,5438,74
2020-10-29,Madhya Pradesh,170034,157381,2930
2020-10-29,Maharashtra,1666675,1494809,43711
2020-10-29,Manipur,18053,13583,160
2020-10-29,Meghalaya,9318,7890,87
2020-10-29,Mizoram,2682,2256,1
2020-10-29,Nagaland,8896,7019,35
2020-10-29,Odisha,287275,272038,1350
2020-10-29,Puducherry,34763,30449,592
2020-10-29,Punjab,132738,124293,4168
2020-10-29,Rajasthan,193091,175681,1849
2020-10-29,Sikkim,3894,3476,67
2020-10-29,Tamil Nadu,718982,683036,11054
2020-10-29,Telangana,235667,216362,1324
2020-10-29,Tripura,30566,28502,342
2020-10-29,Uttar Pradesh,477918,446054,6983
2020-10-29,Uttarakhand,61570,56529,1009
2020-10-29,West Bengal,365692,321813,6722
2020-10-30,Andaman and Nicobar Islands,4317,4076,59
2020-10-30,Andhra Pradesh,817673,785480,6676
2020-10-30,Arunachal Pradesh,14758,12777,37
2020-10-30,Assam,206015,194673,926
2020-10-30,Bihar,215995,206625,1084
2020-10-30,Chandigarh,14351,13469,225
2020-10-30,Chhattisgarh,185331,160918,2038
2020-10-30,Dadra and Nagar Haveli and Daman and Diu,3251,3168,2
2020-10-30,Delhi,381937,342819,6470
2020-10-30,Goa,43416,40409,602
2020-10-30,Gujarat,172016,155205,3714
2020-10-30,Haryana,165473,151839,1777
2020-10-30,Himachal Pradesh,21586,18517,306
2020-10-30,Jammu and Kashmir,94333,86024,1471
2020-10-30,Jharkhand,101307,95208,883
2020-10-30,Karnataka,820398,749707,11137
2020-10-30,Kerala,425123,332994,1458
2020-10-30,Ladakh,6194,5493,74
2020-10-30,Madhya Pradesh,170725,158455,2942
2020-10-30,Maharashtra,1672865,1503050,43838
2020-10-30,Manipur,18274,13805,164
2020-10-30,Meghalaya,9395,8125,87
2020-10-30,Mizoram,2720,2270,1
2020-10-30,Nagaland,8947,7229,39
2020-10-30,Odisha,288822,273838,1361
2020-10-30,Puducherry,34910,30577,592
2020-10-30,Punjab,133169,124870,4187
2020-10-30,Rajasthan,194885,177768,1859
2020-10-30,Sikkim,3914,3509,67
2020-10-30,Tamil Nadu,721590,686960,11092
2020-10-30,Telangana,237198,217410,1330
2020-10-30,Tripura,30663,28714,343
2020-10-30,Uttar Pradesh,480105,448644,7007
2020-10-30,Uttarakhand,61919,56771,1011
2020-10-30,West Bengal,369671,325828,6781
2020-10-31,Andaman and Nicobar Islands,4332,4100,59
2020-10-31,Andhra Pradesh,820456,789188,6690
2020-10-31,Arunachal Pradesh,14858,12959,37
2020-10-31,Assam,206351,196059,930
2020-10-31,Bihar,216795,207811,1090
2020-10-31,Chandigarh,14418,13551,226
2020-10-31,Chhattisgarh,187295,163079,2101
2020-10-31,Dadra and Nagar Haveli and Daman and Diu,3254,3181,2
2020-10-31,Delhi,386999,347484,6511
2020-10-31,Goa,43626,40678,604
2020-10-31,Gujarat,172951,156219,3719
2020-10-31,Haryana,167216,153230,1789
2020-10-31,Himachal Pradesh,22068,18838,312
2020-10-31,Jammu and Kashmir,94788,86888,1478
2020-10-31,Jharkhand,101781,95575,884
2020-10-31,Karnataka,823412,757175,11165
2020-10-31,Kerala,433106,340324,1485
2020-10-31,Ladakh,6270,5539,75
2020-10-31,Madhya Pradesh,171394,159479,2952
2020-10-31,Maharashtra,1678413,1510353,43912
2020-10-31,Manipur,18504,14862,168
2020-10-31,Meghalaya,9465,8345,88
2020-10-31,Mizoram,2748,2291,1
2020-10-31,Nagaland,9049,7375,39
2020-10-31,Odisha,290292,275749,1373
2020-10-31,Puducherry,35015,30724,592
2020-10-31,Punjab,133669,125198,4203
2020-10-31,Rajasthan,196665,179688,1868
2020-10-31,Sikkim,3941,3535,68
2020-10-31,Tamil Nadu,724101,690808,11123
2020-10-31,Telangana,238643,218896,1336
2020-10-31,Tripura,30717,28855,343
2020-10-31,Uttar Pradesh,481886,451070,7025
2020-10-31,Uttarakhand,62332,56923,1023
2020-10-31,West Bengal,373664,329877,6838
2020-11-01,Andaman and Nicobar Islands,4340,4112,60
2020-11-01,Andhra Pradesh,823074,792697,6706
2020-11-01,Arunachal Pradesh,14887,13073,37
2020-11-01,Assam,206517,196789,931
2020-11-01,Bihar,217572,209006,1097
2020-11-01,Chandigarh,14476,13632,226
2020-11-01,Chhattisgarh,188838,164537,2150
2020-11-01,Dadra and Nagar Haveli and Daman and Diu,3256,3185,2
2020-11-01,Delhi,392663,351643,6562
2020-11-01,Goa,43768,40915,609
2020-11-01,Gujarat,173811,157347,3724
2020-11-01,Haryana,168886,154451,1795
2020-11-01,Himachal Pradesh,22273,18940,320
2020-11-01,Jammu and Kashmir,95328,87517,1482
2020-11-01,Jharkhand,102107,95973,885
2020-11-01,Karnataka,827064,765228,11189
2020-11-01,Kerala,440131,348835,1513
2020-11-01,Ladakh,6287,5629,75
2020-11-01,Madhya Pradesh,172117,160586,2959
2020-11-01,Maharashtra,1683782,1514079,44025
2020-11-01,Manipur,18752,15065,171
2020-11-01,Meghalaya,9620,8462,90
2020-11-01,Mizoram,2782,2299,1
2020-11-01,Nagaland,9077,7454,39
2020-11-01,Odisha,292001,277564,1384
2020-11-01,Puducherry,35111,31345,595
2020-11-01,Punjab,133986,125566,4214
2020-11-01,Rajasthan,198419,181279,1878
2020-11-01,Sikkim,3959,3569,69
2020-11-01,Tamil Nadu,726605,694452,11153
2020-11-01,Telangana,240059,220475,1341
2020-11-01,Tripura,30794,29025,343
2020-11-01,Uttar Pradesh,483855,453458,7051
2020-11-01,Uttarakhand,62554,57101,1027
2020-11-01,West Bengal,377651,333930,6897
2020-11-02,Andaman and Nicobar Islands,4352,4132,60
2020-11-02,Andhra Pradesh,824990,795730,6719
2020-11-02,Arunachal Pradesh,15004,13238,38
2020-11-02,Assam,206982,197574,932
2020-11-02,Bihar,218149,209980,1101
2020-11-02,Chandigarh,14528,13708,227
2020-11-02,Chhattisgarh,190538,166391,2208
2020-11-02,Dadra and Nagar Haveli and Daman and Diu,3260,3193,2
2020-11-02,Delhi,396664,356467,6604
2020-11-02,Goa,43954,41123,616
2020-11-02,Gujarat,174686,158351,3728
2020-11-02,Haryana,170452,155717,1810
2020-11-02,Himachal Pradesh,22607,19279,330
2020-11-02,Jammu and Kashmir,95713,88140,1490
2020-11-02,Jharkhand,102510,96485,886
2020-11-02,Karnataka,829640,773562,11218
2020-11-02,Kerala,444269,355943,1534
2020-11-02,Ladakh,6357,5671,76
2020-11-02,Madhya Pradesh,172752,161454,2966
2020-11-02,Maharashtra,1687791,1524304,44129
2020-11-02,Manipur,19093,15343,180
2020-11-02,Meghalaya,9691,8579,90
